user_id,hotel_name,rating,price,trip_type,companion,star,district,destination
,Dewan Bangkok,4.2,0.109908627,leisure,friend,3,Bangkok,0
,Dhub Hostel Donmueng,4.2,0.005482378,business,solo,No preference,Donmuang, Bangkok
,Dhub Hostel Donmueng,4.2,0.014975673,leisure,couple,No preference,Donmuang, Bangkok
,Dhub Hostel Donmueng,4.2,0.005482378,leisure,solo,No preference,Donmuang, Bangkok
,Dinsomon,4.2,0.028028955,leisure,couple,No preference,Bangkok,0
,Dinsomon,4.2,0.028028955,business,couple,No preference,Bangkok,0
,Don Muang Boutique House,2.6,0.005482378,leisure,couple,No preference,Bang Khen, Bangkok
,Don Muang Boutique House,2.6,0.005482378,business,couple,No preference,Bang Khen, Bangkok
,Double DD House,2.6,0.033962264,leisure,family,3,Huai Khwang, Bangkok
,DoubleTree by Hilton Sukhumvit Bangkok,3.4,0.063035481,business,solo,5,Khlong Toei, Bangkok
,DoubleTree by Hilton Sukhumvit Bangkok,3.4,0.063035481,leisure,solo,5,Khlong Toei, Bangkok
,Dream Hotel Bangkok,2.6,0.090922036,leisure,family,5,Wattana, Bangkok
,Eastin Grand Hotel Sathorn,4.2,0.092061232,business,solo,5,Sathorn, Bangkok
,Eight Ville,2.6,0.055322179,business,friend,2,Khlong Toei, Bangkok
,Emporium Suites by Chatrium,2.6,0.115462205,leisure,couple,5,Khlong Toei, Bangkok
,Emporium Suites by Chatrium,2.6,0.350492465,business,friend,5,Khlong Toei, Bangkok
,Emporium Suites by Chatrium,2.6,0.156212175,business,family,5,Khlong Toei, Bangkok
,Emporium Suites by Chatrium,2.6,0.350492465,leisure,friend,5,Khlong Toei, Bangkok
,Escape at Sathorn Terrace,3.4,0.030402278,leisure,family,3,Bang Rak, Bangkok
,Evergreen Laurel Hotel Sathorn Bangkok,4.2,0.126521894,leisure,friend,4,Sathorn, Bangkok
,Evergreen Laurel Hotel Sathorn Bangkok,4.2,0.126521894,business,friend,4,Sathorn, Bangkok
,Evergreen Laurel Hotel Sathorn Bangkok,4.2,0.061255488,leisure,couple,4,Sathorn, Bangkok
,Feung Nakorn Balcony Rooms and Cafe,4.2,0.038234247,leisure,family,3,Bangkok,0
,Feung Nakorn Balcony Rooms and Cafe,4.2,0.038234247,business,family,3,Bangkok,0
,First Inn On Nut,4.2,0.004295716,business,solo,No preference,Khlong Toei, Bangkok
,"Four Points by Sheraton Bangkok, Sukhumvit 15",4.2,0.165824137,leisure,friend,4,Wattana, Bangkok
,"Four Points by Sheraton Bangkok, Sukhumvit 15",4.2,0.165824137,business,friend,4,Wattana, Bangkok
,"Four Points by Sheraton Bangkok, Sukhumvit 15",4.2,0.078675685,leisure,solo,4,Wattana, Bangkok
,Fraser Suites Sukhumvit - Bangkok,2.6,0.165159606,business,friend,5,Wattana, Bangkok
,Fyn Hotel,3.4,0.03158894,leisure,family,No preference,Pathumwan, Bangkok
,GLOW Pratunam,4.2,0.131268542,leisure,friend,4,Pathumwan, Bangkok
,GLOW Pratunam,4.2,0.063628812,leisure,solo,4,Pathumwan, Bangkok
,GLOW Pratunam,4.2,0.063628812,business,solo,4,Pathumwan, Bangkok
,GLOW Pratunam,4.2,0.086175389,business,family,4,Pathumwan, Bangkok
,Gaam Hotel,4.2,0.073834105,business,friend,3,Pathumwan, Bangkok
,Gaam Hotel,4.2,0.034911594,leisure,couple,3,Pathumwan, Bangkok
,Glur Bharani Hostel,4.2,0.02162098,leisure,friend,3,Wattana, Bangkok
,Glur Bharani Hostel,4.2,0.02162098,business,friend,3,Wattana, Bangkok
,Golden Mountain Hostel,2.6,0.005482378,leisure,solo,No preference,Bangkok,0
,Golden Tulip Sovereign Hotel Bangkok,1,0.136964519,leisure,family,4,Huai Khwang, Bangkok
,Good Day Hostel,4.2,0.00666904,leisure,solo,1,Pathumwan, Bangkok
,Good One Hostel & Cafe Bar,4.2,0.004295716,business,solo,2,Bang Rak, Bangkok
,Good One Hostel & Cafe Bar,4.2,0.035148926,leisure,friend,2,Bang Rak, Bangkok
,Good One Hostel & Cafe Bar,4.2,0.004295716,leisure,solo,2,Bang Rak, Bangkok
,Good One Hostel & Cafe Bar,4.2,0.035148926,business,friend,2,Bang Rak, Bangkok
,Grand Hyatt Erawan Bangkok,4.2,0.201305328,business,solo,5,Pathumwan, Bangkok
,Grand Hyatt Erawan Bangkok,4.2,0.201305328,leisure,solo,5,Pathumwan, Bangkok
,Grand Mercure Bangkok Asoke Residence,3.4,0.068066928,business,couple,5,Wattana, Bangkok
,Grand Mercure Bangkok Asoke Residence,3.4,0.111641153,business,family,5,Wattana, Bangkok
,Grand Mercure Bangkok Asoke Residence,3.4,0.173086508,leisure,friend,5,Wattana, Bangkok
,Grand Swiss Sukhumvit 11 by Compass Hospitality,2.6,0.071911712,leisure,family,4,Wattana, Bangkok
,Grand Tower Inn Sathorn Hotel,2.6,0.06244215,business,friend,3,Bangkok,0
,Grand Tower Inn Sathorn Hotel,2.6,0.06244215,leisure,friend,3,Bangkok,0
,Grande Centre Point Hotel Terminal21,4.2,0.304521182,leisure,friend,5,Wattana, Bangkok
,Grande Centre Point Hotel Terminal21,4.2,0.304521182,business,friend,5,Wattana, Bangkok
,Grande Centre Point Hotel Terminal21,4.2,0.125382698,business,solo,5,Wattana, Bangkok
,Grande Centre Point Sukhumvit 55 Thong Lo,4.2,0.094743088,leisure,couple,5,Wattana, Bangkok
,Grande Centre Point Sukhumvit 55 Thong Lo,4.2,0.094743088,business,couple,5,Wattana, Bangkok
,Grande Centre Point Sukhumvit 55 Thong Lo,4.2,0.212056485,leisure,friend,5,Wattana, Bangkok
,Greyscale Short & Long Stay,2.6,0.011415688,leisure,couple,No preference,Bangkapi, Bangkok
,Greyscale Short & Long Stay,2.6,0.011415688,business,couple,No preference,Bangkapi, Bangkok
,Gulliver's Tavern Hotel,2.6,0.136015189,leisure,family,3,Wattana, Bangkok
,Gulliver's Tavern Hotel,2.6,0.136015189,business,family,3,Wattana, Bangkok
,Hansar Bangkok,4.2,0.314441676,leisure,family,5,Pathumwan, Bangkok
,Hansar Bangkok,4.2,0.155215379,business,solo,5,Pathumwan, Bangkok
,Hansar Bangkok,4.2,0.155215379,leisure,solo,5,Pathumwan, Bangkok
,Happy 3,4.2,0.071935446,business,family,3,Phaya Thai, Bangkok
,Happy 3,4.2,0.105161979,leisure,friend,3,Phaya Thai, Bangkok
,Happy 3,4.2,0.071935446,leisure,family,3,Phaya Thai, Bangkok
,Happy Monkey Hostel Bangkok,4.2,0.00666904,leisure,solo,No preference,Pathumwan, Bangkok
,Happy Monkey Hostel Bangkok,4.2,0.00666904,business,solo,No preference,Pathumwan, Bangkok
,Heaven@4,2.6,0.03158894,business,family,3,Khlong Toei, Bangkok
,Here Hostel Bangkok,4.2,0.00761837,business,solo,2,Bangkok,0
,Here Hostel Bangkok,4.2,0.042743562,business,friend,2,Bangkok,0
,Here Hostel Bangkok,4.2,0.00761837,leisure,solo,2,Bangkok,0
,Here Hostel Bangkok,4.2,0.042743562,leisure,friend,2,Bangkok,0
,Here Hostel Bangkok,4.2,0.019484989,business,couple,2,Bangkok,0
,Here Hostel Bangkok,4.2,0.019484989,leisure,couple,2,Bangkok,0
,Hide Bangkok Hostel,4.2,0.026248962,business,friend,3,Khlong Toei, Bangkok
,Hide Bangkok Hostel,4.2,0.020908983,business,family,3,Khlong Toei, Bangkok
,Hide Bangkok Hostel,4.2,0.026248962,leisure,friend,3,Khlong Toei, Bangkok
,Hide Bangkok Hostel,4.2,0.002230924,leisure,solo,3,Khlong Toei, Bangkok
,Hide Bangkok Hostel,4.2,0.020908983,leisure,family,3,Khlong Toei, Bangkok
,Hide Bangkok Hostel,4.2,0.002230924,business,solo,3,Khlong Toei, Bangkok
,Hide Bangkok Hostel,4.2,0.013789012,leisure,couple,3,Khlong Toei, Bangkok
,Hide Bangkok Hostel,4.2,0.013789012,business,couple,3,Khlong Toei, Bangkok
,Hilton Sukhumvit Bangkok,2.6,0.090969503,business,solo,5,Khlong Toei, Bangkok
,Hilton Sukhumvit Bangkok,2.6,0.090969503,leisure,solo,5,Khlong Toei, Bangkok
,Holiday Inn Bangkok Silom,2.6,0.159677228,business,family,4,Bang Rak, Bangkok
,Holiday Inn Express Bangkok Sathorn,4.2,0.098065741,leisure,friend,3,Bang Rak, Bangkok
,Holiday Inn Express Bangkok Sathorn,4.2,0.047015545,leisure,solo,3,Bang Rak, Bangkok
,Holiday Inn Express Bangkok Sathorn,4.2,0.047015545,business,couple,3,Bang Rak, Bangkok
,Holiday Inn Express Bangkok Sathorn,4.2,0.098065741,business,friend,3,Bang Rak, Bangkok
,Holiday Inn Express Bangkok Sathorn,4.2,0.047015545,leisure,couple,3,Bang Rak, Bangkok
,Home Base Hostel,4.2,0.010229026,business,couple,No preference,Bang Rak, Bangkok
,Home Base Hostel,4.2,0.014026344,business,friend,No preference,Bang Rak, Bangkok
,Home Base Hostel,4.2,0.000498398,business,solo,No preference,Bang Rak, Bangkok
,Home Base Hostel,4.2,0.010229026,leisure,couple,No preference,Bang Rak, Bangkok
,Homie Hostel & Cafe,4.2,0.005482378,leisure,solo,3,Wattana, Bangkok
,Homie Hostel & Cafe,4.2,0.024468969,business,couple,3,Wattana, Bangkok
,Homie Hostel & Cafe,4.2,0.005482378,business,solo,3,Wattana, Bangkok
,Honey House 2,1,0.019722321,business,family,3,Khlong Toei, Bangkok
,Honey Place Guesthouse,4.2,0.010229026,leisure,couple,No preference,Bangkok,0
,Honey Place Guesthouse,4.2,0.010229026,business,couple,No preference,Bangkok,0
,Honey Place Guesthouse,4.2,0.004295716,leisure,solo,No preference,Bangkok,0
,Hoppers Place Donmuang Hostel,4.2,0.012365017,leisure,couple,No preference,Donmuang, Bangkok
,Hostel At Thonglor,4.2,0.005007713,business,solo,No preference,Wattana, Bangkok
,Hostel At Thonglor,4.2,0.005007713,leisure,solo,No preference,Wattana, Bangkok
,Hostel Thonglo7,4.2,0.038708912,business,family,No preference,Wattana, Bangkok
,Hostel Thonglo7,4.2,0.050575531,business,friend,No preference,Wattana, Bangkok
,Hotel Icon Bangkok,3.4,0.052379257,leisure,couple,4,Khlong Toei, Bangkok
,Hotel Icon Bangkok,3.4,0.106680907,business,friend,4,Khlong Toei, Bangkok
,Hotel Icon Bangkok,3.4,0.106680907,leisure,family,4,Khlong Toei, Bangkok
,Hotel Icon Bangkok,3.4,0.106680907,business,family,4,Khlong Toei, Bangkok
,Hotel Icon Bangkok,3.4,0.052379257,business,couple,4,Khlong Toei, Bangkok
,Hotel Indigo Bangkok Wireless Road,4.2,0.112187018,business,solo,5,Pathumwan, Bangkok
,Hotel Muse Bangkok Langsuan - MGallery Collection,4.2,0.117930462,business,solo,5,Pathumwan, Bangkok
,Hotel Muse Bangkok Langsuan - MGallery Collection,4.2,0.117930462,leisure,solo,5,Pathumwan, Bangkok
,"Hotel Solo, Sukhumvit 2, Bangkok",2.6,0.095668684,business,family,4,Khlong Toei, Bangkok
,I Rich Residence,4.2,0.038685179,leisure,family,No preference,Donmuang, Bangkok
,I Rich Residence,4.2,0.038685179,business,family,No preference,Donmuang, Bangkok
,I Rich Residence,4.2,0.017348997,leisure,couple,No preference,Donmuang, Bangkok
,I Rich Residence,4.2,0.017348997,business,couple,No preference,Donmuang, Bangkok
,I-Sleep Silom Hostel,2.6,0.033724932,leisure,friend,2,Bang Rak, Bangkok
,I-Sleep Silom Hostel,2.6,0.033724932,business,friend,2,Bang Rak, Bangkok
,Ibis Styles Bangkok Sukhumvit 50,3.4,0.028669752,leisure,couple,3,Khlong Toei, Bangkok
,Ibis Styles Bangkok Sukhumvit 50,3.4,0.032300937,leisure,family,3,Khlong Toei, Bangkok
,Ibrik Resort by the river,4.2,0.071935446,business,solo,3,Bangkok,0
,Ibrik Resort by the river,4.2,0.071935446,leisure,solo,3,Bangkok,0
,In a Box Hostel,4.2,0.03158894,leisure,friend,1,Pathumwan, Bangkok
,Inn Stations Hostel,4.2,0.002088525,business,solo,No preference,Bangkok,0
,InterContinental Bangkok,4.2,0.151299395,business,solo,5,Pathumwan, Bangkok
,InterContinental Bangkok,4.2,0.306609707,leisure,friend,5,Pathumwan, Bangkok
,J No.14,2.6,0.038708912,business,solo,No preference,Bangkok,0
,JC House,4.2,0.002634389,leisure,solo,No preference,Bangkok,0
,JC House,4.2,0.02257031,leisure,friend,No preference,Bangkok,0
,JW Marriott Hotel Bangkok,4.2,0.335398125,leisure,friend,5,Bangkok,0
,JW Marriott Hotel Bangkok,4.2,0.146837546,business,solo,5,Bangkok,0
,JW Marriott Hotel Bangkok,4.2,0.233440133,leisure,family,5,Bangkok,0
,JW Marriott Hotel Bangkok,4.2,0.146837546,leisure,solo,5,Bangkok,0
,JW Marriott Hotel Bangkok,4.2,0.146837546,business,couple,5,Bangkok,0
,Jade's house,2.6,0.016162335,business,family,1,Bangkok,0
,Jasmine City Hotel,2.6,0.178735018,leisure,family,4,Wattana, Bangkok
,Jasmine Resort Bangkok,2.6,0.121300581,leisure,family,4,Wattana, Bangkok
,K Maison Boutique Hotel,4.2,0.055322179,leisure,solo,4,Pathumwan, Bangkok
,K Maison Boutique Hotel,4.2,0.055322179,business,couple,4,Pathumwan, Bangkok
,K Maison Boutique Hotel,4.2,0.114655275,leisure,friend,4,Pathumwan, Bangkok
,K Maison Boutique Hotel,4.2,0.055322179,leisure,couple,4,Pathumwan, Bangkok
,K Maison Boutique Hotel,4.2,0.114655275,business,friend,4,Pathumwan, Bangkok
,Kama Bangkok,4.2,0.016281002,business,couple,3,Bangkok,0
,Kama Bangkok,4.2,0.03657292,business,friend,3,Bangkok,0
,Kama Bangkok,4.2,0.03657292,leisure,friend,3,Bangkok,0
,Kama Bangkok,4.2,0.016281002,leisure,couple,3,Bangkok,0
,"Kantary House Hotel & Serviced Apartments, Bangkok",2.6,0.114655275,leisure,family,4,Bangkapi, Bangkok
,Kedkanok Apartment,2.6,0.019722321,leisure,friend,No preference,Bangkok,0
,Kedkanok Apartment,2.6,0.019722321,business,friend,No preference,Bangkok,0
,Khaosan Immjai,4.2,0.003109054,leisure,solo,2,Bangkok,0
,Khaosan Immjai,4.2,0.010229026,leisure,couple,2,Bangkok,0
,Klub Hotel,4.2,0.033724932,leisure,solo,3,Pathumwan, Bangkok
,Klub Hotel,4.2,0.033724932,business,solo,3,Pathumwan, Bangkok
,Kokotel Surawong,4.2,0.063035481,leisure,friend,3,Bang Rak, Bangkok
,Kokotel Surawong,4.2,0.050456865,business,family,3,Bang Rak, Bangkok
,Kokotel Surawong,4.2,0.035386258,business,couple,3,Bang Rak, Bangkok
,Kokotel Surawong,4.2,0.035386258,leisure,couple,3,Bang Rak, Bangkok
,Kokotel Surawong,4.2,0.029073217,leisure,solo,3,Bang Rak, Bangkok
,Kokotel Surawong,4.2,0.063035481,business,friend,3,Bang Rak, Bangkok
,Kokotel Surawong,4.2,0.050456865,leisure,family,3,Bang Rak, Bangkok
,Le Meridien Bangkok,4.2,0.222261778,leisure,family,5,Bang Rak, Bangkok
,Le Meridien Bangkok,4.2,0.222261778,leisure,friend,5,Bang Rak, Bangkok
,Le Meridien Bangkok,4.2,0.10912543,leisure,solo,5,Bang Rak, Bangkok
,Le Meridien Bangkok,4.2,0.222261778,business,friend,5,Bang Rak, Bangkok
,"Le Royal Meridien, Plaza Athenee Bangkok",4.2,0.126450694,leisure,solo,5,Pathumwan, Bangkok
,Le Siam Hotel,2.6,0.090447372,business,friend,4,Bang Rak, Bangkok
,Le Siam Hotel,2.6,0.090447372,leisure,friend,4,Bang Rak, Bangkok
,Le Tada Parkview Hotel,4.2,0.040844903,leisure,couple,4,Pathumwan, Bangkok
,Le Tada Parkview Hotel,4.2,0.040844903,leisure,solo,4,Pathumwan, Bangkok
,Le Tada Parkview Hotel,4.2,0.085700724,leisure,family,4,Pathumwan, Bangkok
,Le Tada Parkview Hotel,4.2,0.040844903,business,solo,4,Pathumwan, Bangkok
,Le Tada Parkview Hotel,4.2,0.040844903,business,couple,4,Pathumwan, Bangkok
,Le Tada Residence,4.2,0.035860923,business,couple,3,Pathumwan, Bangkok
,Le Tada Residence,4.2,0.035860923,leisure,couple,3,Pathumwan, Bangkok
,Lemontea Hotel,2.6,0.071698113,leisure,family,3,Pathumwan, Bangkok
,Lemontea Hotel,2.6,0.071698113,business,family,3,Pathumwan, Bangkok
,Lemontea Hotel,2.6,0.042767296,leisure,solo,3,Pathumwan, Bangkok
,Lemontea Hotel,2.6,0.042767296,business,solo,3,Pathumwan, Bangkok
,LiT BANGKOK Hotel,4.2,0.092820695,leisure,couple,5,Phaya Thai, Bangkok
,LiT BANGKOK Hotel,4.2,0.092820695,business,solo,5,Phaya Thai, Bangkok
,LiT BANGKOK Hotel,4.2,0.092820695,leisure,solo,5,Phaya Thai, Bangkok
,Lily Residence Executive Serviced Apartment,2.6,0.070558918,business,friend,3,Bangkok,0
,Lily Residence Executive Serviced Apartment,2.6,0.070558918,leisure,friend,3,Bangkok,0
,LiveItUp Bangkok,4.2,0.02323484,leisure,family,No preference,Bangkok,0
,LiveItUp Bangkok,4.2,0.004010917,leisure,solo,No preference,Bangkok,0
,LiveItUp Bangkok,4.2,0.031232942,business,friend,No preference,Bangkok,0
,Loft Suanplu,2.6,0.028266287,business,solo,No preference,Sathorn, Bangkok
,Loftel 22 Hostel,2.6,0.019722321,leisure,friend,2,Bangkok,0
,Loftel 22 Hostel,2.6,0.019722321,leisure,family,2,Bangkok,0
,Loftel 22 Hostel,2.6,0.019722321,business,friend,2,Bangkok,0
,Loftel Station,3.4,0.024468969,business,family,No preference,Bang Rak, Bangkok
,Loftel Station,3.4,0.013789012,leisure,couple,No preference,Bang Rak, Bangkok
,Loogchoob Homestay,4.2,0.050575531,business,couple,3,Dusit, Bangkok
,Loogchoob Homestay,4.2,0.050575531,leisure,couple,3,Dusit, Bangkok
,Love hostel,4.2,0.006336775,business,couple,No preference,Bangkok,0
,Love hostel,4.2,0.006336775,leisure,couple,No preference,Bangkok,0
,Love hostel,4.2,0.016684467,leisure,friend,No preference,Bangkok,0
,Luz Hostel,4.2,0.004295716,leisure,solo,1,Wattana, Bangkok
,Luz Hostel,4.2,0.013789012,business,couple,1,Wattana, Bangkok
,MD Rose Apartment,1,0.016874333,leisure,family,No preference,Bangkapi, Bangkok
,MD Rose Apartment,1,0.016874333,business,family,No preference,Bangkapi, Bangkok
,Maduzi,4.2,0.21407381,business,friend,4,Khlong Toei, Bangkok
,Maduzi,4.2,0.105043313,business,couple,4,Khlong Toei, Bangkok
,Maduzi,4.2,0.21407381,leisure,friend,4,Khlong Toei, Bangkok
,Maduzi,4.2,0.21407381,leisure,family,4,Khlong Toei, Bangkok
,Maduzi,4.2,0.105043313,business,solo,4,Khlong Toei, Bangkok
,Maitria Hotel Sukhumvit 18,4.2,0.073739172,business,solo,4,Khlong Toei, Bangkok
,Maitria Hotel Sukhumvit 18,4.2,0.073739172,business,couple,4,Khlong Toei, Bangkok
,"Marriott Executive Apartments Bangkok ,Sukhumvit Thonglor",4.2,0.185949923,business,friend,5,Wattana, Bangkok
,"Marriott Executive Apartments Bangkok ,Sukhumvit Thonglor",4.2,0.102147858,leisure,solo,5,Wattana, Bangkok
,"Marriott Executive Apartments Bangkok ,Sukhumvit Thonglor",4.2,0.102147858,business,couple,5,Wattana, Bangkok
,Marriott Executive Apartments Mayfair Bangkok,4.2,0.098754005,business,solo,5,Pathumwan, Bangkok
,Marriott Executive Apartments Mayfair Bangkok,4.2,0.098754005,leisure,solo,5,Pathumwan, Bangkok
,Marriott Executive Apartments Sukhumvit Park,4.2,0.205458645,business,friend,5,Khlong Toei, Bangkok
,Marvin Suites,2.6,0.04345556,business,friend,3,Sathorn, Bangkok
,Marvin Suites,2.6,0.025655631,business,family,3,Sathorn, Bangkok
,Marvin Suites,2.6,0.04345556,leisure,friend,3,Sathorn, Bangkok
,Meet Up Hostel Bangkok,4.2,0.014975673,business,couple,No preference,Phaya Thai, Bangkok
,Meet Up Hostel Bangkok,4.2,0.014975673,leisure,couple,No preference,Phaya Thai, Bangkok
,Mellow Fellow Hostel,4.2,0.029215616,leisure,friend,2,Phaya Thai, Bangkok
,Mellow Fellow Hostel,4.2,0.029215616,business,friend,2,Phaya Thai, Bangkok
,Mellow Fellow Hostel,4.2,0.004295716,leisure,solo,2,Phaya Thai, Bangkok
,Mellow Fellow Hostel,4.2,0.01260235,leisure,couple,2,Phaya Thai, Bangkok
,Mercure Bangkok Siam,4.2,0.079791148,leisure,family,4,Phaya Thai, Bangkok
,Mercure Bangkok Siam,4.2,0.071413314,business,solo,4,Phaya Thai, Bangkok
,Mercure Bangkok Siam,4.2,0.146837546,leisure,friend,4,Phaya Thai, Bangkok
,Mercure Bangkok Siam,4.2,0.071413314,leisure,couple,4,Phaya Thai, Bangkok
,Mercure Bangkok Siam,4.2,0.079791148,business,family,4,Phaya Thai, Bangkok
,Mercure Bangkok Siam,4.2,0.146837546,business,friend,4,Phaya Thai, Bangkok
,Mercure Bangkok Siam,4.2,0.071413314,leisure,solo,4,Phaya Thai, Bangkok
,Mercure Bangkok Siam,4.2,0.071413314,business,couple,4,Phaya Thai, Bangkok
,Methavalai Residence,4.2,0.02660496,business,couple,3,Bangkok,0
,Metro Pratunam Boutique Hotel,2.6,0.057695503,business,family,3,Pathumwan, Bangkok
,Metro Pratunam Boutique Hotel,2.6,0.085463391,leisure,family,3,Pathumwan, Bangkok
,Metropole The Crest Collection by The Ascott Limited,3.4,0.06749733,leisure,couple,5,Huai Khwang, Bangkok
,Micro Hostel,3.4,0.016162335,business,couple,No preference,Pathumwan, Bangkok
,Micro Hostel,3.4,0.016162335,leisure,couple,No preference,Pathumwan, Bangkok
,Micro Hostel,3.4,0.042268898,business,friend,No preference,Pathumwan, Bangkok
,Millennium Hilton Bangkok,2.6,0.146837546,business,family,5,Bangkok,0
,Miracle Grand Convention Hotel,2.6,0.042245164,business,family,4,Laksi, Bangkok
,Mode Sathorn Hotel,4.2,0.081666073,leisure,solo,4,Sathorn, Bangkok
,Mode Sathorn Hotel,4.2,0.081666073,business,solo,4,Sathorn, Bangkok
,Mode Sathorn Hotel,4.2,0.081666073,leisure,couple,4,Sathorn, Bangkok
,Mon Lodge & Yoga Donmueang,4.2,0.022095645,leisure,couple,3,Donmuang, Bangkok
,Mon Lodge & Yoga Donmueang,4.2,0.022095645,business,couple,3,Donmuang, Bangkok
